"country","mim20kc","mim45kc","mom45kc","mum20kc","mum45kc"
"Islamic Republic of Iran",41.1485347799853,114.1678069278,174.319124855597,47.8374089905237,139.359470207255
"Israel",9.96269285852217,23.8941712550822,38.6886925328664,11.953370091957,28.9255668844139
"Italy",5.27285498352073,11.2103922591049,17.4383360793428,6.00992453196416,13.0006825309231
"Jamaica",35.8293050692557,64.8039848368109,102.703903517393,41.3570589443343,76.4486896550251
"Japan",3.83580346284158,7.40980455238489,15.0042834679853,5.01364385538858,10.1293834149116
"Jordan",54.4805097144223,116.531448546271,163.111145596157,61.9664767165531,134.702805959342
"Kazakhstan",53.4786855748028,117.73039740224,171.950930928989,62.2577190031207,139.966711135603
"Kenya",149.64789200907,254.144045091167,426.520599080344,198.499371143767,344.22207239057
"Kiribati",132.245364554079,229.49096450132,340.671633472968,161.813582844603,288.082679849293
"Kuwait",19.6252045364613,38.6925208972926,60.8600721479569,22.2931381798696,44.5554040089245
"Kyrgyzstan",76.4308301044662,175.271490232685,233.531106602591,87.3588988452477,204.677918561086
"Lao People's Democratic Republic",151.886857243117,308.397278748682,460.645440395511,192.769241629494,400.455238896103
"Latvia",13.7957227180473,30.7434178698873,56.8722392190043,16.7895689755587,37.7827046985012
"Lebanon",24.5868618703572,64.1247039545745,88.4204873984469,27.8859984997333,74.7053630935593
"Lesotho",141.018088144874,150.859498115454,287.570138983352,196.568645488084,213.214233409096
"Liberia",242.900885128775,445.008413192516,639.374081217673,321.011658509364,585.245365159186
"Libya",31.1927083831103,89.9005522573871,133.07587123923,36.1477256316592,105.719790953696
"Lithuania",11.7727201640498,28.1271145191042,53.7203092467691,14.010788887153,34.0150311750297
"Luxembourg",5.98428004411605,12.7554143346109,21.7157275382748,7.14979513272691,15.6509096320954
"Macau",5.39690997464829,12.5935945424124,20.9682907268461,6.93426782109278,16.7110432586972
"Macedonia",23.2528580075759,63.9019936757254,79.3062372241019,25.0979323013215,69.0217446515236
"Madagascar",157.772847843146,316.763820882726,511.02634144271,213.698283421051,426.827993524119
"Malawi",217.221790641759,359.145294840482,535.320999682763,290.357738748499,477.618936316824
"Malaysia",14.5334453462114,34.444916336322,61.944436519533,17.3705702226018,41.7417416912434
"Maldives",49.6041830248553,205.869762936197,287.806999450869,59.1267402142817,260.758295871377
"Mali",300.318504175219,468.929871629798,702.917246575664,428.51263604183,652.010728971698
"Malta",9.47084092304362,16.9727519917634,25.8332245717001,10.6375307869104,19.5705460932744
"Martinique",14.0875544456787,28.5138319251632,46.4794027518219,16.02922683029,33.5791769259357
"Mauritania",182.420033626683,301.385652652673,496.693411915794,263.787524626108,440.540566458476
"Mauritius",25.2924610827333,45.4520422571986,69.6364990989712,28.9944893619094,51.8745577942838
"Mayotte",20.640301455361,62.5909935625094,97.775885975973,23.6081853460168,73.8816422454728
"Mexico",41.8066403015291,90.2879085043137,136.554631703476,47.479457713888,106.006544001152
"Micronesia, Federated States of",89.2184259491171,167.736954145462,255.965515781779,107.721443140983,208.560264599943
"Moldova, Republic of",30.5772876263224,61.9633765349295,94.9158855001056,36.1618689073893,74.3505657444643
"Mongolia",72.528355704414,178.161970793089,255.4330968711,86.8941254318834,228.117303573267
"Montenegro",15.9461682926578,37.3191420771849,52.0181659391045,17.4685421222708,41.215190077882
"Morocco",60.76767430905,139.359808150802,195.549241878858,71.7031838312332,171.725208136029
"Mozambique",239.412668934576,376.53869024603,556.345888309708,317.935344162909,501.105673306251
"Myanmar",99.3130469639579,177.360884070566,287.75932480874,124.699251062508,231.67948810676
"Namibia",99.59088822402,143.265914502854,260.543312855066,130.475103922186,194.985334718921
"Nepal",121.794561480656,268.359109893575,398.827147726056,151.701304011191,347.563710223362
"Netherlands",6.5229586037207,11.9961863395317,18.8380424169299,7.57382431247271,14.490258430286
"New Caledonia",32.1944566573225,68.9305984891161,98.5213933428674,36.726538290268,80.6814345484449
"New Zealand",9.13585137018235,17.4428138454175,32.2664081172454,10.9016511699209,21.3904430683857
"Nicaragua",60.6765600850623,156.284216973627,247.522928940088,72.6991394744907,196.200704108703
"Niger",276.161731727333,478.359671775532,753.226013440962,450.573749297669,715.819128033656
"Nigeria",254.867110803829,407.181808223353,631.258423322953,352.621442199736,550.518083086857
"Norway",5.31989307724013,11.5257358439892,21.6420947013615,6.33427585891075,14.2997905692083
"Oman",32.9116533371811,119.495784609684,184.837665386123,38.5619347546443,147.30856600617
"Pakistan",211.543020043309,378.242350064823,501.220211577655,251.635435230502,455.394050766621
"Palestinian Territory",74.7863167349178,160.036800611307,227.136369221418,86.3600088213748,189.022297713553
"Panama",43.0776863631208,75.553228352219,134.336427128338,54.0094867141082,95.5909769719652
"Papua New Guinea",140.382269480984,228.038617717062,353.012891247172,173.086254017186,286.579428482921
"Paraguay",57.9254604529617,114.540842130683,185.526037261815,67.3589914637153,137.009973470766
"Peru",48.0145473541371,131.453839019122,206.566539728012,59.6440941888664,170.148284892212
"Philippines",65.541856923148,125.352372819194,209.403056451952,82.58716293805,165.004029942137
"Poland",10.8547652059654,32.8222455195889,49.6698971549303,12.2441358469719,36.7897882031837
"Portugal",6.14483397906439,16.5047201391853,28.8528694825255,7.41583985405575,20.6552627455346
"Puerto Rico",14.5057313186455,27.1196989208895,50.4192987197846,16.5293318490388,31.9324859192106
"Qatar",19.5680430543857,55.2833171821741,84.4400681509063,22.3205441790356,63.7066712368068
"Republic of Korea",5.96754374722314,19.0662999870682,32.4250448124479,7.28541748632113,24.2351554193368
"Reunion",13.0083477494053,33.1789592140781,52.0205956560892,14.8265204881104,39.2519016376623
"Romania",22.1574299367555,45.9867084742576,74.9592056288414,25.7414938574722,56.7106222313244
"Russian Federation",21.1896897734644,41.617304751831,79.7858459131438,24.9921723357593,49.5596091348592
"Rwanda",182.817100952701,397.771383941823,607.660000195754,242.406767584742,568.062198785043
"Saint Lucia",28.7075796628311,52.7413907090451,91.4775359660568,32.4586967294557,61.5992201842048
"Saint Vincent and the Grenadines",36.96760344393,57.7317506252134,100.935886527154,40.7265171475732,66.8419218319539
"Samoa",49.5568426882969,92.4795023185885,141.289155600979,58.0820440044351,110.269630277194
"Sao Tome and Principe",147.775400705387,298.377468161303,432.220554758256,179.621648475821,373.540291468207
"Saudi Arabia",32.0497915123521,111.141463261407,171.400953539842,36.2668804717277,130.833969836808
"Senegal",150.153277229561,291.553787779993,539.743212103162,225.69131325777,469.936792520349
"Serbia",15.8947355703644,40.3575563211646,59.0780588788202,18.0196093170862,46.6576248315509
"Seychelles",25.1117439057222,36.3297868718535,69.0669323982323,28.733494389404,41.955025596395
"Sierra Leone",295.035730280484,420.38449551037,580.930563303498,377.74075917367,526.965484781334
"Singapore",3.4706081469427,7.78242337966058,14.6402979414228,4.20205081181857,9.84045710848952
"Slovakia",11.2894204048273,25.9326737541034,43.7606324570184,13.2686577330137,30.4439918516985
"Slovenia",5.23015412409324,14.4258973984732,25.9732435324424,6.19401552867018,17.1293439758772
"Somalia",285.28264370949,424.434784452337,641.450291096451,398.697914156424,574.455746928761
"South Africa",83.2960853038863,114.267681363723,222.246416998321,109.545524768509,157.071076403941
"South Sudan",240.732354462202,402.868609618862,606.50335489241,330.387072062308,539.759987722431
"Spain",4.88420341285027,10.2919256509587,16.7835232195931,5.73891243573051,12.4881534485773
"Sri Lanka",21.3218428116503,44.402582185033,75.5965671111708,24.2801224187693,54.4935733549125
"Sudan",166.32953299027,286.755434030892,494.446036209972,232.906787930159,409.097206267768
"Suriname",58.8604726976988,110.201962047285,161.518283292826,64.9274462691918,124.518905459561
"Sweden",4.71462847599702,9.84872097095695,17.8734598903688,5.5471599407794,11.7721908225347
"Switzerland",6.50679539333257,11.1458151671525,18.1925163971847,7.3219680339203,13.3874490868985
"Syrian Arab Republic",46.9354376712264,100.010858432965,180.495157410235,53.5750896643511,117.444661820663
"Taiwan",7.73711778214321,13.6323259235804,30.1609954504233,9.58458303086528,18.9929139130495
"Tajikistan",134.258694334822,280.299203601296,401.592065452101,160.088025480853,356.499339909669
"Tanzania",187.642418517758,325.900892130196,505.574402469441,248.089333439316,436.740663034855
"Thailand",24.5598772463234,53.203046824896,94.8814669565127,27.8191289032702,62.3669712470844
"Timor-Leste",178.674267789759,379.639910848974,515.407449394384,217.958865179833,473.286795865539
"Togo",183.676014534767,307.151215354244,538.0224611484,257.474615036722,443.62706525099
"Tonga",38.998322579582,70.7706319408337,117.904887453242,44.4552291211222,81.9381652316766
"Trinidad and Tobago",48.9262796917893,67.7107640331779,106.108974005417,54.6802443521499,76.8188166692299
"Tunisia",33.8959350332637,87.813810901614,112.2424657843,36.2657306537166,98.1915221831342
"Turkey",46.2061241107167,141.290801413384,225.726769484702,60.0093469819633,175.561032335413
"Turkmenistan",129.579087589921,222.342487384158,306.565403673733,151.477498846399,268.272365449492
"Uganda",236.755605309092,368.123310722336,556.759640229262,313.549714284532,489.816803315286
"Ukraine",20.3861407753199,33.6176453975408,66.2040297679782,24.0708341043618,41.5360108020389
"United Arab Emirates",15.8435054495439,40.045354799986,68.0727132145022,18.033802102104,45.8961538670383
"United Kingdom",8.30793269734905,14.766608688106,24.1372736105139,9.50018282848458,17.3571506922791
"United States",12.7936719686608,20.3084446632664,38.5722587144139,14.7530172604306,24.0862032979898
"Uruguay",24.0319286413602,46.4100767109507,71.5943355979104,27.8937533372802,53.9480478052192
"Uzbekistan",96.7130736890065,190.166786593671,264.911619955319,113.853232776616,232.257893700752
"Vanuatu",71.1062423414094,117.406336880553,180.680465722552,83.1416907405015,139.756322142425
"Venezuela",38.4549494484486,67.9152275303417,125.274159529553,44.4843338952469,80.1052544685391
"Vietnam",41.9549327006101,81.6271912604424,140.323828861699,51.3181289175958,105.267128029736
"Virgin Islands, U.S.",22.9541760294426,42.2596929258738,61.5674664923462,26.109468453886,48.8007696612535
"Western Sahara",89.7992785528751,200.966212170803,302.034440235452,110.191467581232,259.405729316127
"Yemen ",169.752293651229,369.688038822056,528.867156146643,211.880620021008,465.99843776506
"Zambia",212.645731676916,327.809102010934,498.148235259201,282.41692084664,438.79664079544
"Zimbabwe",133.464862385084,140.070595669045,263.470321741937,181.289419080239,195.929593649723
