"country","mim15-19kc","mim20-24kc","mim25-29kc","mim30-34kc","mim35-39kc","mim40-44kc","mim45-49kc","mom15-19kc","mom20-24kc","mom25-29kc","mom30-34kc","mom35-39kc","mom40-44kc","mom45-49kc","mum15-19kc","mum20-24kc","mum25-29kc","mum30-34kc","mum35-39kc","mum40-44kc","mum45-49kc","mim20-44kc_old","mim45-49kc_old","mom45-49kc_old","mum20-44kc_old","mum45-49kc_old"
"Germany",3.40618974617263,3.67017831049722,4.38391320912634,5.63855994837776,7.2110764036865,8.8037570587124,10.8852334978897,3.51658059875809,4.07649424566869,5.1449607594876,7.00450354761914,9.69135094365096,13.2212198578282,18.6625620170562,3.51658059875809,4.04847592397171,4.98735450085075,6.55625664541402,8.54512571353624,10.5927475403237,13.1808008945506,5.94149698608004,10.8852334978897,18.6625620170562,6.94599206481929,13.1808008945506
"Ghana",49.378705000422,68.9946750109029,103.692716702118,148.855440443261,195.376204377244,236.171471530544,271.61787806533,53.8483255423593,89.5521607537222,150.783242327367,231.584617429182,319.730906396945,402.181478619708,474.06820835317,53.8483255423593,87.9031842091835,141.034082185722,207.537443985473,275.416284298111,334.307090601346,384.099003900951,150.618101612814,271.61787806533,474.06820835317,209.239617055967,384.099003900951
"Greece",3.13985461134297,3.46150533844154,4.13838090407438,5.42139806634036,7.46045825680394,10.5850423008552,15.4944724917882,3.2213287294789,3.7984899097702,4.80934964562458,6.6311175711515,9.76654627716532,15.2563540178962,25.000429758199,3.2213287294789,3.76675887665387,4.63789513870679,6.17440914727391,8.58157577607449,12.1537236778052,17.5997613932461,6.21335697330308,15.4944724917882,25.000429758199,7.06287252330284,17.5997613932461
"Grenada",15.3021679414515,17.4182075740038,21.7886114681408,27.1379290773422,32.6839730995884,39.8175535494923,49.2068286649065,15.557967943575,18.6111355836053,24.6875298269546,33.1277404636505,44.612184220693,62.8348616703332,90.0491020033199,15.557967943575,18.4535140545605,23.6629108847357,30.1149454998208,37.167284378197,46.6788765999894,59.8973778254318,27.7692549537135,49.2068286649065,90.0491020033199,31.2155062834607,59.8973778254318
"Guadeloupe",5.40185482676212,6.6521427893871,9.14539391231322,13.0184375313892,18.0257788070087,23.7724427013448,30.5163781450061,5.47912480123065,7.0304476481744,10.1552995943858,15.3694395759886,23.1204092523471,34.076425398721,49.7917593920447,5.47912480123065,6.98980833293682,9.82228321281218,14.1990062286599,19.9838711665123,26.8627510672488,35.2729684820804,14.1228391482886,30.5163781450061,49.7917593920447,15.571544001634,35.2729684820804
"Guam",10.0322743017038,13.0354585920367,18.6478539336657,26.7372781048579,37.1786351146794,48.8565397884593,60.9216169847478,10.3260563576404,14.3137268828665,21.6012742979941,32.3628774015839,47.0922003215371,65.2322603053186,86.2264385259683,10.3260563576404,14.2100408913702,20.9083708258071,30.3427408937064,42.4967790031979,56.2425156176646,70.6946952757571,28.8911531067398,60.9216169847478,86.2264385259683,32.8400894463493,70.6946952757571
"Guatemala",28.4447742820501,40.4085080348056,61.1711377707702,90.7012423382625,128.209070145501,171.278486709013,217.688861634154,29.8268211121529,46.3387036874307,74.7902734655651,117.029288996829,174.783033681242,247.169016543965,331.218311943718,29.8268211121529,45.9003837973744,72.0860818564526,109.124050919596,156.669913096831,212.148968082829,272.952644740558,98.3536889996705,217.688861634154,331.218311943718,119.185879550617,272.952644740558
"Guinea",84.6172168517332,128.310547870894,199.035381729375,282.139263203654,361.910764318061,424.00933840548,461.571057988668,95.4094221529005,176.466128801145,299.945884401879,437.008993489573,555.521945669993,635.328156324138,672.367167090664,95.4094221529005,172.890724029791,282.851572515254,403.264295594509,508.276947347472,581.078597907717,616.759548040442,279.081059105493,461.571057988668,672.367167090664,389.672427478949,616.759548040442
"Guinea-Bissau",72.5897471653334,106.938709711609,168.009059387225,242.899640436013,314.313880268829,372.131083146923,409.502305369081,79.8411008808616,139.494225448572,238.519454390365,357.979692714013,470.337809920647,557.783200672881,611.349193504418,79.8411008808616,137.04064196413,225.584118020853,330.040767006453,426.5040510877,500.604419568433,545.112767900957,240.85847459012,409.502305369081,611.349193504418,323.954799529514,545.112767900957
"Guyana",33.2989807019464,45.3046634075733,61.1364415047426,77.7915676819285,93.8995480626083,108.239635209925,121.505113417085,34.8221805008116,52.4974374933022,77.2820381389104,104.808217852141,134.364774582989,167.835173458943,207.964994263268,34.8221805008116,51.783865358986,72.908300100229,94.2950038690191,114.885506901176,133.739782979697,152.036382707495,77.2743711733556,121.505113417085,207.964994263268,93.5224918418214,152.036382707495
"Haiti",63.3016684721879,78.9648957580775,106.970585073913,142.505003147892,182.720043097424,224.774411643899,265.399305196917,71.8260920381135,104.04445470249,155.836649417088,220.254479146643,293.38361223353,369.091661058806,439.887107100901,71.8260920381135,102.263046276027,146.406811338096,198.066073977369,253.422820360654,308.185293217251,357.901972542643,147.186987744241,265.399305196917,439.887107100901,201.668809033879,357.901972542643
"Honduras",22.6949532602543,33.6061214604963,52.562977215041,78.4813810279084,110.620286086741,147.836483373374,189.603641774011,24.804733325484,43.6917348969046,76.3623628856806,120.971913678632,176.180622213684,240.556331560398,316.318815388613,24.804733325484,42.8449814645699,71.1504627665801,107.662892045198,151.082700244675,199.546333605343,256.0816968321,84.6214498327122,189.603641774011,316.318815388613,114.457474025273,256.0816968321
"Hong Kong",1.46585286065467,1.60726148742811,1.88712850690125,2.43464809485067,3.29997777527358,4.57288342662735,6.65397581321024,1.59874053489558,2.11200337922699,2.76302144183135,3.84048595593002,5.55578989984432,8.09632104979543,12.0988563064715,1.59874053489558,2.08729919193433,2.62881046650936,3.49726155000754,4.78245425522665,6.44699230442319,8.81445726661339,2.76037985821619,6.65397581321024,12.0988563064715,3.88856355362022,8.81445726661339
"Hungary",4.70277458903055,5.41465873421969,6.66452226375047,8.99287083299864,12.8848078377937,19.0522064495364,27.1255870119061,4.84448449641305,5.95798038245886,7.70170428314418,10.9356463105851,16.8007940581852,26.9110966011466,41.0572060822442,4.84448449641305,5.91601404256687,7.47370812830033,10.2517477533838,14.8637715340321,21.98229053328,30.9710128276482,10.6018132236598,27.1255870119061,41.0572060822442,12.0975063983126,30.9710128276482
"Iceland",1.4317074469624,1.73124855698829,2.41591945664715,3.5866842779945,5.29414635453242,7.49423474600222,10.1176646346857,1.50810590472305,2.09822877509716,3.32405527924538,5.40484864213163,8.60951899734439,13.4670184427708,20.6221592833266,1.50810590472305,2.06984964894338,3.11919576196949,4.77131641985484,7.01891495852621,9.77253588540935,12.8584614797403,4.10444667843292,10.1176646346857,20.6221592833266,5.35036253494065,12.8584614797403
"India",37.7312280377872,54.0432644940235,87.130192972296,126.704474799299,165.742308520156,203.752208271709,240.190412571791,39.2396068466199,62.0111502128144,108.919246389876,169.448951557938,235.120676332587,303.649221272908,371.246689599695,39.2396068466199,61.5590578664324,105.197145833707,158.380495310892,212.504568374612,265.675936562782,315.91835248231,127.474489811497,240.190412571791,371.246689599695,160.663440789685,315.91835248231
"Indonesia",23.2211799252639,30.918885700158,44.5517147501676,61.5049936712079,80.1281963708068,102.609939524278,131.613894004612,24.9354030398336,35.7238111869238,54.2836236488587,78.8606718304011,108.828899530532,148.693649065666,203.148950261358,24.9354030398336,35.3603209660397,52.2160694944534,73.426558717158,97.4837802365359,127.296001864563,166.856537808973,63.9427460033237,131.613894004612,203.148950261358,77.15654625575,166.856537808973
"Iraq",29.9214185028043,43.3633106500627,65.9005469076543,91.2359477505896,116.284666532906,140.829667675523,165.811175140623,31.0702025298745,48.9573468304194,79.4535946021867,116.366309289136,157.170835893629,202.396262888941,253.069861283854,31.0702025298745,48.509627815272,76.4796611889523,108.084918297617,139.865565173941,171.607500990354,204.030672973675,91.5228279033471,165.811175140623,253.069861283854,108.909454693227,204.030672973675
"Ireland",3.19425277859722,3.64062633793825,4.53339535824659,6.17995884816312,8.51208036772426,11.2811401209773,14.4541303070849,3.28834731643047,4.02817582454239,5.31317839752684,7.56597865229474,11.1043436463482,16.2582941949734,23.9990589557566,3.28834731643047,3.99736613827629,5.13803742658913,7.09512062194896,9.90299866316436,13.2880710316163,17.1670490969638,6.8294402066099,14.4541303070849,23.9990589557566,7.88431877631901,17.1670490969638
"Islamic Republic of Iran",14.8552319964582,18.4704365366804,25.1123378952714,35.5394840828033,51.3682050568708,75.2522103283006,114.1678069278,15.3445027864836,20.3520573350212,28.9940355687366,43.0367676303816,66.4570556025636,106.311574613695,174.319124855597,15.3445027864836,20.2271558152732,28.2411000059562,40.6908811192946,60.0104939150516,90.0174140970427,139.359470207255,41.1485347799853,114.1678069278,174.319124855597,47.8374089905237,139.359470207255
"Israel",3.18904176060952,4.05657414163337,5.92516609214833,8.98411434528447,13.0127866598707,17.834823053674,23.8941712550822,3.29255100038971,4.56199730694936,7.16888560807696,11.5721372211453,17.9501569199322,26.5931271374426,38.6886925328664,3.29255100038971,4.53359501533672,6.93230366524108,10.7605232439505,15.8023747943289,21.7380537409276,28.9255668844139,9.96269285852217,23.8941712550822,38.6886925328664,11.953370091957,28.9255668844139
"Italy",2.86865509218714,3.17445728847973,3.78278089834165,4.81917972177399,6.2947612949226,8.29309571408567,11.2103922591049,2.94942475486115,3.48607255103426,4.35911415799851,5.80309857787216,8.03339533607746,11.5546863478612,17.4383360793428,2.94942475486115,3.46450670142154,4.23803930199681,5.48176843083117,7.24503849880712,9.62026972676418,13.0006825309231,5.27285498352073,11.2103922591049,17.4383360793428,6.00992453196416,13.0006825309231
"Jamaica",14.6455485611438,19.4985400162787,26.6902725627207,34.9258570344679,43.9906350299322,54.0412207028788,64.8039848368109,15.3012667747368,22.0211955984592,31.9336593157804,44.2457788942157,59.6386773982151,79.1465094689697,102.703903517393,15.3012667747368,21.7557430138802,30.4473927393621,40.3041540447503,51.0875305226504,63.1904744010286,76.4486896550251,35.8293050692557,64.8039848368109,102.703903517393,41.3570589443343,76.4486896550251
"Japan",1.9845945076285,2.24022812955132,2.74793757121832,3.60786979431008,4.68865464949149,5.8943271696367,7.40980455238489,2.10707770234095,2.71997143529655,3.61914290759306,5.10744079900324,7.21672810251029,10.2009786081231,15.0042834679853,2.10707770234095,2.69336536980223,3.4683943344909,4.69804719965301,6.23955473990107,7.96885763309568,10.1293834149116,3.83580346284158,7.40980455238489,15.0042834679853,5.01364385538858,10.1293834149116
"Jordan",16.5694703985157,21.1789177793017,32.2144733186426,49.3404885000154,69.2209954535101,89.362581326808,111.344554517923,17.1805666677231,23.2112986092287,37.1215912796386,59.3220922958245,87.0451570384735,118.423752438817,156.19835916987,17.1805666677231,23.065885806227,36.0590381797498,55.9946414698229,79.2241615552523,102.90025709936,128.689843112175,52.2634912756555,111.344554517923,156.19835916987,59.4487968220823,128.689843112175
"Kazakhstan",11.0447052796835,17.7602682335726,31.2280981257898,49.6009820750035,72.1138046359542,96.6902748036938,117.73039740224,11.5598689398394,20.1519308817382,36.8305756502659,60.2649365442383,92.0735255795758,131.097587806859,171.950930928989,11.5598689398394,20.0116458443062,35.7311687875363,56.933738016436,84.2203012334047,114.39174113392,139.966711135603,53.4786855748028,117.73039740224,171.950930928989,62.2577190031207,139.966711135603
"Kenya",47.2529406552903,70.9973249234592,113.967183938675,164.474733397408,209.360107788822,242.560147266419,263.291496372439,50.7238946204274,87.5543918850488,155.025356810734,240.907076539454,324.002037148093,391.73952939751,442.15531340449,50.7238946204274,86.3969948055089,147.512991037518,220.425995155086,284.768185023346,329.875276574472,355.416362626902,160.271899462957,263.291496372439,442.15531340449,213.795888519186,355.416362626902
"Kiribati",48.1712095022044,60.0642049066564,88.3237170514025,131.298365032698,175.047408608755,206.493127170885,229.49096450132,50.4348959748856,69.6373813056363,109.198456331598,169.827769724357,236.371365346292,292.458096977058,340.671633472968,50.4348959748856,69.1122998687587,105.840776748528,160.345570369684,216.295163176204,257.474104059842,288.082679849293,132.245364554079,229.49096450132,340.671633472968,161.813582844603,288.082679849293
"Kuwait",7.80680583492362,9.48382408904154,13.4075805875947,18.9065057872157,25.1093814128552,31.2187308055995,38.6925208972926,7.98656782469743,10.3320144316965,15.4819412086653,23.2016012771367,33.2631479173704,44.972140753574,60.8600721479569,7.98656782469743,10.2748641202349,14.9900723227092,21.4909284357662,28.7898786996943,35.9199473209435,44.5554040089245,19.6252045364613,38.6925208972926,60.8600721479569,22.2931381798696,44.5554040089245
"Kyrgyzstan",24.6192474921652,37.1816573062101,59.5157669174435,89.7299717274176,126.918210492305,168.002285808363,207.877114255372,25.3034335485798,40.3398369243831,67.5163268113412,106.37400619797,157.381734653655,215.582683427145,274.016165027816,25.3034335485798,40.1845297328926,66.2176049489012,101.985322866751,147.076863319,196.095250560721,241.772434041365,96.2695784503478,207.877114255372,274.016165027816,110.311914285653,241.772434041365
"Lao People's Democratic Republic",47.8934401475797,67.596657855607,101.756143478404,144.570810949896,194.290566288723,251.220107642954,308.397278748682,50.494268818653,79.4091526398845,129.685388676758,195.867395950455,276.169276667431,369.274802189366,460.645440395511,50.494268818653,78.6345124945419,124.84959305326,183.015421122337,250.615960722706,326.730720754624,400.455238896103,151.886857243117,308.397278748682,460.645440395511,192.769241629494,400.455238896103
"Latvia",4.21715860629855,5.58693975144471,8.09132927209634,11.967018814004,17.9590714129588,25.3742543397326,30.7434178698873,4.60545557978173,6.92190950359304,10.4571737858262,16.0235329424997,25.3820207609051,39.6402994092758,56.8722392190043,4.60545557978173,6.83183007834914,9.96151858193629,14.6284733153768,21.7557624386425,30.7702604634889,37.7827046985012,13.7957227180473,30.7434178698873,56.8722392190043,16.7895689755587,37.7827046985012
"Lebanon",9.85323590466555,11.333398928914,14.8170469188451,20.9566444300329,30.6397858669919,45.1874332070019,64.1247039545745,10.1193637956951,12.3587876265284,16.8830608930287,24.9234800714697,38.174394457515,59.2032406679728,88.4204873984469,10.1193637956951,12.2936428902205,16.4750969063285,23.6670242164914,34.956360943124,52.0378675425019,74.7053630935593,24.5868618703572,64.1247039545745,88.4204873984469,27.8859984997333,74.7053630935593
"Lesotho",74.4267038711938,100.779449942608,135.097493365908,158.459883471945,162.76971365472,156.359851889588,156.607846944857,81.978459869896,132.621158589388,199.121381165229,250.055610200272,270.577265874823,276.270962602992,299.627628998782,81.978459869896,130.580276763256,188.124184805693,226.119239824844,232.930882009454,222.397525798308,220.149827817594,142.693278464954,156.607846944857,299.627628998782,200.030421840311,220.149827817594
"Liberia",74.153683600958,113.896090805297,183.569282942057,274.492718959147,365.501114208676,432.201198686766,468.981245614239,81.4786242714773,147.268678690916,256.633966715528,393.109073470457,524.405266274037,618.178209156113,666.337170622388,81.4786242714773,144.773370788314,243.720477698986,366.677319817448,486.478598356164,571.631025512649,613.239023928025,273.932081120389,468.981245614239,666.337170622388,362.656158434712,613.239023928025
"Libya",11.7414063721452,13.7364819568523,18.1280460897159,26.0703005594674,39.0393578228077,58.9893554867084,89.9005522573871,12.0748443344159,15.1676849998152,21.1447638676302,32.0079167113532,50.8263054478094,82.0594835191419,133.07587123923,12.0748443344159,15.074854601853,20.5444995079053,30.1544049130418,45.6640831672179,69.3007859682781,105.719790953696,31.1927083831103,89.9005522573871,133.07587123923,36.1477256316592,105.719790953696
"Lithuania",4.24084550182923,4.97225838653233,6.81773946225062,9.96028014097073,14.9670122463366,22.1463105841586,28.1271145191042,4.3960868134419,5.61953159738769,8.29086913579821,13.243665376255,22.107079430671,36.4649304175123,53.7203092467691,4.3960868134419,5.5528857512542,7.85227649264504,11.8346386198635,18.1036219536651,26.7105216183372,34.0150311750297,11.7727201640498,28.1271145191042,53.7203092467691,14.010788887153,34.0150311750297
"Luxembourg",3.39466466154089,3.53694204348534,3.95482678270451,5.32132369405536,7.3157928323446,9.79251486799047,12.7554143346109,3.4855655135563,3.87638587894581,4.65833414113235,6.71014501280477,10.0574762602855,14.940650272964,21.7157275382748,3.4855655135563,3.85650741907888,4.54103390671368,6.32369325674796,8.92576252323163,12.1019785578624,15.6509096320954,5.98428004411605,12.7554143346109,21.7157275382748,7.14979513272691,15.6509096320954
"Macau",2.84267596333087,3.19564706585471,3.89293643368225,4.92725390440327,6.34802858941145,8.62068387988977,12.5935945424124,2.97666351712097,3.76411173224426,4.94746913208795,6.66260070957815,9.13920752758933,13.3275975970219,20.9682907268461,2.97666351712097,3.74404200520604,4.82339196072936,6.32529580240151,8.336285968544,11.442323368583,16.7110432586972,5.39690997464829,12.5935945424124,20.9682907268461,6.93426782109278,16.7110432586972
"Macedonia",10.0920947242683,11.0094073284572,14.2086182302262,19.811337918724,28.6819975036873,42.5529290567848,63.9019936757254,10.2852193106684,11.7584456238003,15.8069716310756,22.7471050331488,33.6700010397296,51.2655863638329,79.3062372241019,10.2852193106684,11.6988610722587,15.4252104999533,21.5755697355151,30.9585345734543,45.8314856254261,69.0217446515236,23.2528580075759,63.9019936757254,79.3062372241019,25.0979323013215,69.0217446515236
"Madagascar",39.0809045931586,61.2310046404855,100.09681019925,150.820635866415,209.047144399205,267.668644110376,316.763820882726,43.1476888348362,80.6718882523314,145.879507163998,232.519481662333,331.365203914479,428.85034948711,511.02634144271,43.1476888348362,78.9751863898969,135.548706360498,206.611306004526,285.161205391355,362.195012958976,426.827993524119,157.772847843146,316.763820882726,511.02634144271,213.698283421051,426.827993524119
"Malawi",60.0594408303435,97.9548235543737,160.515208581597,232.010891358684,296.284743162495,340.746344505117,364.35792448567,65.151050433238,123.688821970364,223.263811895272,341.082050693674,444.250022540907,509.966357758637,540.246939051509,65.151050433238,121.853574938214,212.353119745265,314.987823942724,402.585692176963,457.99469530304,483.431515969986,225.502402232454,364.35792448567,540.246939051509,301.954981221241,483.431515969986
"Malaysia",6.34493796710204,7.16163518725926,9.18716805354983,12.8060753019895,18.1421365150525,25.3702116732061,34.444916336322,6.55642503266358,8.00625003120008,10.9580719145839,16.6125954896252,26.2853918434011,41.3207554745804,61.944436519533,6.55642503266358,7.94225556730875,10.558245773753,15.2351823141609,22.0912546180109,31.0259128397756,41.7417416912434,14.5334453462114,34.444916336322,61.944436519533,17.3705702226018,41.7417416912434
"Maldives",7.61597039940173,9.8336410586404,15.969823072621,28.8138851724437,56.0829971646705,108.926054801964,187.788234676986,7.82471624585026,10.6863863923461,18.4480235660883,35.0082827759059,71.831691987972,147.391831237032,262.811522011116,7.82471624585026,10.6179784089597,17.7759365085348,32.6179682586959,65.613103887674,133.359105210204,237.102268955504,43.9252802540678,187.788234676986,262.811522011116,51.9968184548137,237.102268955504
"Mali",102.944182890689,162.010393550173,252.605715932741,344.759194897983,416.911372010355,465.386988081943,490.240198083579,117.71020603414,229.71926667487,389.568239662346,541.088513706943,646.130809580482,701.18323583606,716.70829525481,117.71020603414,225.332545942802,370.198435229163,507.41989171511,603.423128978723,655.565332275008,672.506211964982,328.334732894639,490.240198083579,716.70829525481,472.387866828161,672.506211964982
"Malta",5.41660585287778,5.9737585430101,7.09422892118232,8.99980369350107,11.3948969695169,13.8915164880077,16.9727519917634,5.53583419453805,6.45744952312788,8.03384903060901,10.7347228471786,14.5321271067133,19.2785689772279,25.8332245717001,5.53583419453805,6.40671904071554,7.77464893992802,10.0521270079945,12.959296051222,15.9948628946921,19.5705460932744,9.47084092304362,16.9727519917634,25.8332245717001,10.6375307869104,19.5705460932744
"Martinique",6.12784081876814,7.18331734637025,9.46501666701966,13.1297313079297,17.8200811365568,22.8396257705171,28.5138319251632,6.29337137681074,7.86218475347314,10.892361121634,15.9854406634704,23.4422474497424,33.2450928337285,46.4794027518219,6.29337137681074,7.79916243341937,10.5188967482117,14.8451080919357,20.4402067712778,26.5427601066053,33.5791769259357,14.0875544456787,28.5138319251632,46.4794027518219,16.02922683029,33.5791769259357
"Mauritania",63.4964416419768,87.6626546406074,130.160282377445,183.255481583038,235.439019980139,275.582729552185,301.385652652673,71.0028894246164,119.049441351672,193.518315195279,283.748317625911,373.194283626727,445.27090382544,496.693411915794,71.0028894246164,117.442864186021,185.788658088441,267.039277008533,345.003478673705,403.66334517384,440.540566458476,182.420033626683,301.385652652673,496.693411915794,263.787524626108,440.540566458476
"Mauritius",12.1249236177778,14.3275500450525,18.3747814830832,23.894367558,31.2875178253673,38.5780885021636,45.4520422571986,12.6089164663807,16.1147305466893,21.6471742220975,29.5102552481993,40.644665357881,53.8681078686935,69.6364990989712,12.6089164663807,15.996180578068,21.0130065630383,27.692156516122,36.1271941318491,44.1439090204698,51.8745577942838,25.2924610827333,45.4520422571986,69.6364990989712,28.9944893619094,51.8745577942838
"Mayotte",4.55526565377232,6.43952991768691,10.6777000427619,17.4700111805675,27.3084696203802,41.3057965154084,62.5909935625094,4.67694788377969,7.03399461550153,12.3509178403286,21.3523531898168,35.8448091721581,59.2259345113801,97.775885975973,4.67694788377969,6.97448176212228,11.8948389615442,19.7772429537988,31.3376055440025,48.056757508616,73.8816422454728,20.640301455361,62.5909935625094,97.775885975973,23.6081853460168,73.8816422454728
"Mexico",15.7698111300349,20.7187912132478,28.8594854888526,39.1731475394442,51.773715879636,68.5080613864648,90.2879085043137,16.2804659840649,22.8928618469322,33.6025489316086,47.9536154133996,67.1861616298626,95.7724197251015,136.554631703476,16.2804659840649,22.698763149779,32.3977435461073,44.4141250898183,58.9203824034809,78.9662743802546,106.006544001152,41.8066403015291,90.2879085043137,136.554631703476,47.479457713888,106.006544001152
"Micronesia, Federated States of",28.0754021519415,36.0119595530465,54.1840315214817,84.9853971264951,121.2461930623,149.664548482262,167.736954145462,29.4591194321968,41.3795643884505,65.8051735572361,108.31661812509,162.906827458339,213.668286964075,255.965515781779,29.4591194321968,41.048841517625,63.6909467612556,101.837072821591,147.569899005223,184.460455599221,208.560264599943,89.2184259491171,167.736954145462,255.965515781779,107.721443140983,208.560264599943
"Moldova, Republic of",14.015259887722,16.7436065259048,21.2586902250964,27.6194478257521,37.3271824898574,49.9375110650011,61.9633765349295,14.4328008811275,18.4473618865309,25.1096469232532,34.9542433488344,50.5578812775888,71.9125394475634,94.9158855001056,14.4328008811275,18.3257700480263,24.3439150966851,32.6837341904515,45.023969500411,60.4319557013729,74.3505657444643,30.5772876263224,61.9633765349295,94.9158855001056,36.1618689073893,74.3505657444643
"Mongolia",21.6180754647035,29.5560225528368,44.7578890266625,65.9028685012571,93.3124536201032,129.11254482121,178.161970793089,22.4795773137187,33.3557235710681,53.5019500213228,81.5123299774107,119.949644435983,174.797709217321,255.4330968711,22.4795773137187,33.1789397295561,52.1755586180578,77.7300621559256,111.965368928994,159.420697726883,228.117303573267,72.528355704414,178.161970793089,255.4330968711,86.8941254318834,228.117303573267
"Montenegro",3.08061051998362,4.93020845008994,9.22764677265005,15.2401780862498,21.6221466768026,28.7106614774966,37.3191420771849,3.19405362689468,5.47808606239303,10.4089601580979,17.5443345287166,25.9581668624674,36.8627808462553,52.0181659391045,3.19405362689468,5.44077671561904,10.1577516255475,16.6906927674675,23.6229016559832,31.430587846737,41.215190077882,15.9461682926578,37.3191420771849,52.0181659391045,17.4685421222708,41.215190077882
"Morocco",23.8091901557338,29.5559175762461,39.7767911798818,55.5300505908424,76.2101216661223,102.765490532158,139.359808150802,24.6031494003526,32.8126409404076,46.8586037367342,68.5281192195701,98.0751999529546,138.012404408125,195.549241878858,24.6031494003526,32.5918366747396,45.5508536418603,65.0738189504338,90.859363003397,124.440046885736,171.725208136029,60.76767430905,139.359808150802,195.549241878858,71.7031838312332,171.725208136029
"Mozambique",87.7616599703839,141.002218982596,219.227767677642,296.79587629135,355.893852192364,392.62940664132,413.04738157519,97.2206203179579,184.800030816698,309.004624514956,429.049464370301,518.489507910188,572.5279933158,601.051032385597,97.2206203179579,181.738163865219,294.255764658723,401.079367737538,479.591502486706,525.270150863098,547.399287117185,281.109824357054,413.04738157519,601.051032385597,376.386989922257,547.399287117185
"Myanmar",43.4333887626054,53.6810575115397,72.3990479461213,96.69982351755,123.498685574616,150.286620269963,177.360884070566,45.6530113582174,62.8852543090324,92.1865474451931,131.393602910195,178.040598842659,229.94374309583,287.75932480874,45.6530113582174,62.2669512936535,88.3416692251641,121.165602021427,157.474814443861,194.247218328433,231.67948810676,99.3130469639579,177.360884070566,287.75932480874,124.699251062508,231.67948810676
"Namibia",44.2428142863565,60.6163045157878,85.562944302469,108.997282683731,125.766967594825,138.810622575419,155.992636954858,47.2971134650738,73.8815959591418,114.909808935804,158.999427530627,197.664159351216,235.082949577454,285.732762619313,47.2971134650738,73.0068723097368,109.885967673295,145.513914838613,170.736724160549,188.990435685185,211.825832204269,103.950824334446,155.992636954858,285.732762619313,137.626782933476,211.825832204269
"Nepal",34.6069546041678,49.9882340083247,76.6842375951437,112.029114652642,157.966936371633,212.304284775536,268.359109893575,36.1689471269332,57.3292296273682,95.0195519903756,148.23912114955,221.121544212802,309.153358276893,398.827147726056,36.1689471269332,56.7714260708977,91.3345507456571,137.889817971155,199.624546192685,272.886179075562,347.563710223362,121.794561480656,268.359109893575,398.827147726056,151.701304011191,347.563710223362
"Netherlands",3.00464760034415,3.49077929894392,4.44417863168565,6.18418912492633,8.31062339930509,10.1850225637425,11.9961863395317,3.08973324127119,3.84138621083433,5.11492552263375,7.46452830895055,10.6594899616094,14.252314171313,18.8380424169299,3.08973324127119,3.82294903143349,5.00321700017768,7.12086293939993,9.76041142003753,12.1616811713149,14.490258430286,6.5229586037207,11.9961863395317,18.8380424169299,7.57382431247271,14.490258430286
"New Caledonia",12.7281588497818,15.5982445554121,21.3450845950373,29.7388488894083,40.6982465797589,53.5918586669958,68.9305984891161,13.0627113167751,17.0385437807057,24.5974509133757,35.8352173966911,51.4880102017288,71.8906424233575,98.5213933428674,13.0627113167751,16.9432826833099,23.9170727360542,33.8261268356617,46.7799199056663,62.1662892906479,80.6814345484449,32.1944566573225,68.9305984891161,98.5213933428674,36.726538290268,80.6814345484449
"New Zealand",4.23805212696197,5.07091516051126,6.58769935542412,8.68438687013543,11.2627213762476,14.0735340885934,17.4428138454175,4.40293080788173,5.72775154826104,7.92015321659908,11.0934586341725,15.8382239740569,22.6024069086873,32.2664081172454,4.40293080788173,5.68418414269132,7.67110867183777,10.3188207945585,13.6131759145425,17.2209663259744,21.3904430683857,9.13585137018235,17.4428138454175,32.2664081172454,10.9016511699209,21.3904430683857
"Nicaragua",19.4180159797852,26.6676609735419,39.0042670206348,54.0833420652726,75.0959090783132,108.531621287549,156.284216973627,20.297368287344,30.576074021737,47.8043601124488,70.6229306207037,106.184687720728,163.848690629093,247.522928940088,20.297368287344,30.1701424101173,45.3836382457213,63.9106371128628,90.7599233085491,133.271356295203,196.200704108703,60.6765600850623,156.284216973627,247.522928940088,72.6991394744907,196.200704108703
"Niger",77.5847317223793,135.092684392859,224.008853651691,319.149157999112,409.019163011608,474.087165788242,503.424430310319,96.675386382386,225.302925732026,408.305007601517,577.820018989249,697.518307512283,756.96703001945,765.884663898884,96.675386382386,220.485766307474,387.424501753908,543.449452670122,659.119811323274,721.416828960202,734.663080719378,312.271404968702,503.424430310319,765.884663898884,506.379272202996,734.663080719378
"Nigeria",90.4489143862624,135.117749577483,205.54881352112,283.88727220048,353.197689833746,400.537798386048,422.557158211001,101.635860211659,184.214628096427,307.872933741384,440.212134277629,549.333375405955,616.782274511907,644.569179651602,101.635860211659,179.948720920034,285.937411907988,397.004941761836,488.844937332798,545.810609248525,568.043522824403,275.657864703775,422.557158211001,644.569179651602,379.509324234236,568.043522824403
"Norway",2.27780316304523,2.63694537172349,3.48788451170485,4.91577253918743,6.73023064991808,8.82863231366682,11.5257358439892,2.3434493850245,2.92437077621437,4.11013226219129,6.21273933258538,9.43753292068382,14.2765290018624,21.6420947013615,2.3434493850245,2.90495155249747,3.97728844349046,5.77012339197414,8.12644746159024,10.8925684450015,14.2997905692083,5.31989307724013,11.5257358439892,21.6420947013615,6.33427585891075,14.2997905692083
