"iso","year","Measure","value","Source"
"HND",2041,"mu5M",50.3567699948296,"KC model"
"HND",2042,"mu5M",48.2972028037058,"KC model"
"HND",2043,"mu5M",46.4446322735477,"KC model"
"HND",2044,"mu5M",44.7686762700448,"KC model"
"HND",2045,"mu5M",43.2162346134819,"KC model"
"HND",2046,"mu5M",43.2368854913527,"KC model"
"HND",2047,"mu5M",41.7894012573223,"KC model"
"HND",2048,"mu5M",41.783654289303,"KC model"
"HND",2049,"mu5M",NA,"KC model"
"HUN",1995,"mu5M",NA,"KC model"
"HUN",1996,"mu5M",73.2030687264898,"KC model"
"HUN",1997,"mu5M",70.6897579815579,"KC model"
"HUN",1998,"mu5M",70.4358500473196,"KC model"
"HUN",1999,"mu5M",67.8518669842322,"KC model"
"HUN",2000,"mu5M",65.1987304724632,"KC model"
"HUN",2001,"mu5M",62.5078098110669,"KC model"
"HUN",2002,"mu5M",59.8161892191492,"KC model"
"HUN",2003,"mu5M",57.1511361446938,"KC model"
"HUN",2004,"mu5M",54.5051046846979,"KC model"
"HUN",2005,"mu5M",51.9208405227929,"KC model"
"HUN",2006,"mu5M",49.42301868243,"KC model"
"HUN",2007,"mu5M",47.0191069881709,"KC model"
"HUN",2008,"mu5M",44.7146983944821,"KC model"
"HUN",2009,"mu5M",42.6011842053203,"KC model"
"HUN",2010,"mu5M",40.6127467054216,"KC model"
"HUN",2011,"mu5M",38.6923902884667,"KC model"
"HUN",2012,"mu5M",36.7943876500644,"KC model"
"HUN",2013,"mu5M",34.8908573697421,"KC model"
"HUN",2014,"mu5M",32.971778254644,"KC model"
"HUN",2015,"mu5M",31.0461818760075,"KC model"
"HUN",2016,"mu5M",29.1273040577197,"KC model"
"HUN",2017,"mu5M",27.231312547847,"KC model"
"HUN",2018,"mu5M",25.3849577870172,"KC model"
"HUN",2019,"mu5M",23.6045336957002,"KC model"
"HUN",2020,"mu5M",21.909716588226,"KC model"
"HUN",2021,"mu5M",20.318634689982,"KC model"
"HUN",2022,"mu5M",18.8479179522166,"KC model"
"HUN",2023,"mu5M",17.5114213048387,"KC model"
"HUN",2024,"mu5M",16.3119375013151,"KC model"
"HUN",2025,"mu5M",15.2438664050202,"KC model"
"HUN",2026,"mu5M",14.2989173836411,"KC model"
"HUN",2027,"mu5M",13.4682377938901,"KC model"
"HUN",2028,"mu5M",12.7413621460179,"KC model"
"HUN",2029,"mu5M",12.100779837512,"KC model"
"HUN",2030,"mu5M",11.5310343004699,"KC model"
"HUN",2031,"mu5M",11.0251920575368,"KC model"
"HUN",2032,"mu5M",10.5775727916976,"KC model"
"HUN",2033,"mu5M",10.1822635302398,"KC model"
"HUN",2034,"mu5M",9.83057822111115,"KC model"
"HUN",2035,"mu5M",9.51407423914609,"KC model"
"HUN",2036,"mu5M",9.22783252373372,"KC model"
"HUN",2037,"mu5M",8.96687874585608,"KC model"
"HUN",2038,"mu5M",8.72657724004146,"KC model"
"HUN",2039,"mu5M",8.50238829571829,"KC model"
"HUN",2040,"mu5M",8.28893554954379,"KC model"
"HUN",2041,"mu5M",8.08404347895356,"KC model"
"HUN",2042,"mu5M",7.88631183583048,"KC model"
"HUN",2043,"mu5M",7.69499038407155,"KC model"
"HUN",2044,"mu5M",7.50971106349581,"KC model"
"HUN",2045,"mu5M",7.32875460846684,"KC model"
"HUN",2046,"mu5M",7.34751292013817,"KC model"
"HUN",2047,"mu5M",7.17185642828168,"KC model"
"HUN",2048,"mu5M",7.18286503737158,"KC model"
"HUN",2049,"mu5M",NA,"KC model"
"ISL",1995,"mu5M",NA,"KC model"
"ISL",1996,"mu5M",34.1215838724845,"KC model"
"ISL",1997,"mu5M",32.2751009555757,"KC model"
"ISL",1998,"mu5M",32.2715561295219,"KC model"
"ISL",1999,"mu5M",30.4918824444521,"KC model"
"ISL",2000,"mu5M",28.7685307930869,"KC model"
"ISL",2001,"mu5M",27.0954399366944,"KC model"
"ISL",2002,"mu5M",25.4922072506818,"KC model"
"ISL",2003,"mu5M",23.9691355459327,"KC model"
"ISL",2004,"mu5M",22.5432680063601,"KC model"
"ISL",2005,"mu5M",21.2253251284984,"KC model"
"ISL",2006,"mu5M",20.0246549639832,"KC model"
"ISL",2007,"mu5M",18.9356382774679,"KC model"
"ISL",2008,"mu5M",17.9524912532053,"KC model"
"ISL",2009,"mu5M",17.0675922947049,"KC model"
"ISL",2010,"mu5M",16.2642690576457,"KC model"
"ISL",2011,"mu5M",15.522868880456,"KC model"
"ISL",2012,"mu5M",14.8202238917811,"KC model"
"ISL",2013,"mu5M",14.1485336697491,"KC model"
"ISL",2014,"mu5M",13.4924838294437,"KC model"
"ISL",2015,"mu5M",12.8474897770765,"KC model"
"ISL",2016,"mu5M",12.2133457768319,"KC model"
"ISL",2017,"mu5M",11.5955800199596,"KC model"
"ISL",2018,"mu5M",10.9976642334627,"KC model"
"ISL",2019,"mu5M",10.4190305389667,"KC model"
"ISL",2020,"mu5M",9.85996422764914,"KC model"
"ISL",2021,"mu5M",9.32771350269622,"KC model"
"ISL",2022,"mu5M",8.82281628318619,"KC model"
"ISL",2023,"mu5M",8.34887740619425,"KC model"
"ISL",2024,"mu5M",7.90391805147777,"KC model"
"ISL",2025,"mu5M",7.48681557335548,"KC model"
"ISL",2026,"mu5M",7.09584373196412,"KC model"
"ISL",2027,"mu5M",6.72921757288317,"KC model"
"ISL",2028,"mu5M",6.38678717285791,"KC model"
"ISL",2029,"mu5M",6.06657179058831,"KC model"
"ISL",2030,"mu5M",5.76808421377654,"KC model"
"ISL",2031,"mu5M",5.48890021471074,"KC model"
"ISL",2032,"mu5M",5.22541808421199,"KC model"
"ISL",2033,"mu5M",4.97466463081599,"KC model"
"ISL",2034,"mu5M",4.73673045189088,"KC model"
"ISL",2035,"mu5M",4.51001910605585,"KC model"
"ISL",2036,"mu5M",4.29551847168066,"KC model"
"ISL",2037,"mu5M",4.09479519287093,"KC model"
"ISL",2038,"mu5M",3.90810205098954,"KC model"
"ISL",2039,"mu5M",3.73608092366593,"KC model"
"ISL",2040,"mu5M",3.57790428903597,"KC model"
"ISL",2041,"mu5M",3.43179005531994,"KC model"
"ISL",2042,"mu5M",3.29562742718787,"KC model"
"ISL",2043,"mu5M",3.16862271078372,"KC model"
"ISL",2044,"mu5M",3.04891255757231,"KC model"
"ISL",2045,"mu5M",2.93566689142236,"KC model"
"ISL",2046,"mu5M",2.94702318577906,"KC model"
"ISL",2047,"mu5M",2.83905277005368,"KC model"
"ISL",2048,"mu5M",2.84770547467158,"KC model"
"ISL",2049,"mu5M",NA,"KC model"
"IND",1995,"mu5M",NA,"KC model"
"IND",1996,"mu5M",509.566912345746,"KC model"
"IND",1997,"mu5M",500.270346409095,"KC model"
"IND",1998,"mu5M",498.737052099015,"KC model"
"IND",1999,"mu5M",489.077196351946,"KC model"
"IND",2000,"mu5M",479.046402015073,"KC model"
"IND",2001,"mu5M",468.698296574593,"KC model"
"IND",2002,"mu5M",458.093288488627,"KC model"
"IND",2003,"mu5M",447.30620140372,"KC model"
"IND",2004,"mu5M",436.426098466336,"KC model"
"IND",2005,"mu5M",425.499432802418,"KC model"
"IND",2006,"mu5M",414.564598015354,"KC model"
"IND",2007,"mu5M",403.645612231089,"KC model"
"IND",2008,"mu5M",392.758204218024,"KC model"
"IND",2009,"mu5M",381.893495666817,"KC model"
"IND",2010,"mu5M",371.060196696769,"KC model"
"IND",2011,"mu5M",360.257458232658,"KC model"
"IND",2012,"mu5M",349.470481617837,"KC model"
"IND",2013,"mu5M",338.678602317246,"KC model"
"IND",2014,"mu5M",327.930789875824,"KC model"
"IND",2015,"mu5M",317.200034777137,"KC model"
"IND",2016,"mu5M",306.460631028161,"KC model"
"IND",2017,"mu5M",295.689712086481,"KC model"
"IND",2018,"mu5M",284.871566543212,"KC model"
"IND",2019,"mu5M",274.109091578001,"KC model"
"IND",2020,"mu5M",263.429199565519,"KC model"
"IND",2021,"mu5M",252.834773577334,"KC model"
"IND",2022,"mu5M",242.330071364756,"KC model"
"IND",2023,"mu5M",231.918942856069,"KC model"
"IND",2024,"mu5M",221.665778344822,"KC model"
"IND",2025,"mu5M",211.625115200964,"KC model"
"IND",2026,"mu5M",201.826081454738,"KC model"
"IND",2027,"mu5M",192.293667264917,"KC model"
"IND",2028,"mu5M",183.04445030898,"KC model"
"IND",2029,"mu5M",174.08986491833,"KC model"
"IND",2030,"mu5M",165.437636344659,"KC model"
"IND",2031,"mu5M",157.094177548598,"KC model"
"IND",2032,"mu5M",149.064085992442,"KC model"
"IND",2033,"mu5M",141.34513197034,"KC model"
"IND",2034,"mu5M",133.95516527281,"KC model"
"IND",2035,"mu5M",126.90878583286,"KC model"
"IND",2036,"mu5M",120.226946245171,"KC model"
"IND",2037,"mu5M",113.92476913614,"KC model"
"IND",2038,"mu5M",108.014218303869,"KC model"
"IND",2039,"mu5M",102.516337355929,"KC model"
"IND",2040,"mu5M",97.4317321658063,"KC model"
"IND",2041,"mu5M",92.7432962451102,"KC model"
"IND",2042,"mu5M",88.4278231334143,"KC model"
"IND",2043,"mu5M",84.461191419111,"KC model"
"IND",2044,"mu5M",80.8116827448111,"KC model"
"IND",2045,"mu5M",77.4347507113843,"KC model"
"IND",2046,"mu5M",77.2963652725458,"KC model"
"IND",2047,"mu5M",74.1735749009078,"KC model"
"IND",2048,"mu5M",74.0218671644981,"KC model"
"IND",2049,"mu5M",NA,"KC model"
"IDN",1995,"mu5M",NA,"KC model"
"IDN",1996,"mu5M",426.868205297047,"KC model"
"IDN",1997,"mu5M",411.677964514371,"KC model"
"IDN",1998,"mu5M",410.398015435738,"KC model"
"IDN",1999,"mu5M",395.208860244104,"KC model"
"IDN",2000,"mu5M",380.008517551585,"KC model"
"IDN",2001,"mu5M",364.867089714216,"KC model"
"IDN",2002,"mu5M",349.872805118531,"KC model"
"IDN",2003,"mu5M",335.055817843301,"KC model"
"IDN",2004,"mu5M",320.34448561582,"KC model"
"IDN",2005,"mu5M",305.781329301838,"KC model"
"IDN",2006,"mu5M",291.380280129692,"KC model"
"IDN",2007,"mu5M",277.130536899501,"KC model"
"IDN",2008,"mu5M",263.067230537729,"KC model"
"IDN",2009,"mu5M",249.340692730789,"KC model"
"IDN",2010,"mu5M",235.985230842286,"KC model"
"IDN",2011,"mu5M",223.046749985776,"KC model"
"IDN",2012,"mu5M",210.58398393233,"KC model"
"IDN",2013,"mu5M",198.662042941746,"KC model"
"IDN",2014,"mu5M",187.355870760547,"KC model"
"IDN",2015,"mu5M",176.703796155654,"KC model"
"IDN",2016,"mu5M",166.736889755043,"KC model"
"IDN",2017,"mu5M",157.482766170433,"KC model"
"IDN",2018,"mu5M",148.96348547699,"KC model"
"IDN",2019,"mu5M",141.035913758164,"KC model"
"IDN",2020,"mu5M",133.663323716696,"KC model"
"IDN",2021,"mu5M",126.84255341842,"KC model"
"IDN",2022,"mu5M",120.56424861731,"KC model"
"IDN",2023,"mu5M",114.792743337929,"KC model"
"IDN",2024,"mu5M",109.513159670754,"KC model"
"IDN",2025,"mu5M",104.692829229904,"KC model"
"IDN",2026,"mu5M",100.274629736669,"KC model"
"IDN",2027,"mu5M",96.2037155375489,"KC model"
"IDN",2028,"mu5M",92.4324364618139,"KC model"
"IDN",2029,"mu5M",88.8562133450059,"KC model"
"IDN",2030,"mu5M",85.3792612371049,"KC model"
"IDN",2031,"mu5M",82.0103838535709,"KC model"
"IDN",2032,"mu5M",78.758794445215,"KC model"
"IDN",2033,"mu5M",75.6326935031564,"KC model"
"IDN",2034,"mu5M",72.6463373978116,"KC model"
"IDN",2035,"mu5M",69.8201497585476,"KC model"
"IDN",2036,"mu5M",67.1433567463503,"KC model"
"IDN",2037,"mu5M",64.6019653967664,"KC model"
"IDN",2038,"mu5M",62.1803078740082,"KC model"
"IDN",2039,"mu5M",59.8652284679582,"KC model"
"IDN",2040,"mu5M",57.6479183977798,"KC model"
"IDN",2041,"mu5M",55.5211208037849,"KC model"
"IDN",2042,"mu5M",53.4824613550627,"KC model"
"IDN",2043,"mu5M",51.5338715118359,"KC model"
"IDN",2044,"mu5M",49.680279468749,"KC model"
"IDN",2045,"mu5M",47.936163149778,"KC model"
"IDN",2046,"mu5M",47.9252154531358,"KC model"
"IDN",2047,"mu5M",46.2972795888548,"KC model"
"IDN",2048,"mu5M",46.2619069579521,"KC model"
"IDN",2049,"mu5M",NA,"KC model"
"IRN",1995,"mu5M",NA,"KC model"
"IRN",1996,"mu5M",474.703830369085,"KC model"
"IRN",1997,"mu5M",454.472129642456,"KC model"
"IRN",1998,"mu5M",453.349552307402,"KC model"
"IRN",1999,"mu5M",432.798231259673,"KC model"
"IRN",2000,"mu5M",411.990999488061,"KC model"
"IRN",2001,"mu5M",391.074133752744,"KC model"
"IRN",2002,"mu5M",370.202863584832,"KC model"
"IRN",2003,"mu5M",349.472915442527,"KC model"
"IRN",2004,"mu5M",328.91045402793,"KC model"
"IRN",2005,"mu5M",308.636286649278,"KC model"
"IRN",2006,"mu5M",288.740949956567,"KC model"
"IRN",2007,"mu5M",269.290469015942,"KC model"
"IRN",2008,"mu5M",250.364387896265,"KC model"
"IRN",2009,"mu5M",232.015249656439,"KC model"
"IRN",2010,"mu5M",214.318275471236,"KC model"
"IRN",2011,"mu5M",197.335005169508,"KC model"
"IRN",2012,"mu5M",181.108165748198,"KC model"
"IRN",2013,"mu5M",165.668485158037,"KC model"
"IRN",2014,"mu5M",151.419344655436,"KC model"
"IRN",2015,"mu5M",138.353742864303,"KC model"
"IRN",2016,"mu5M",126.447745954022,"KC model"
"IRN",2017,"mu5M",115.663239468912,"KC model"
"IRN",2018,"mu5M",105.945635919916,"KC model"
"IRN",2019,"mu5M",97.3006961799669,"KC model"
"IRN",2020,"mu5M",89.6291320363004,"KC model"
"IRN",2021,"mu5M",82.8107499234243,"KC model"
"IRN",2022,"mu5M",76.7424660055624,"KC model"
"IRN",2023,"mu5M",71.3453061701995,"KC model"
"IRN",2024,"mu5M",66.4960512594965,"KC model"
"IRN",2025,"mu5M",62.1257447460608,"KC model"
"IRN",2026,"mu5M",58.2166569405948,"KC model"
"IRN",2027,"mu5M",54.7506436414509,"KC model"
"IRN",2028,"mu5M",51.7051919412708,"KC model"
"IRN",2029,"mu5M",49.0079927700357,"KC model"
"IRN",2030,"mu5M",46.5826698142428,"KC model"
"IRN",2031,"mu5M",44.406953203247,"KC model"
"IRN",2032,"mu5M",42.4577244949616,"KC model"
"IRN",2033,"mu5M",40.7121185645882,"KC model"
"IRN",2034,"mu5M",39.1318318628619,"KC model"
"IRN",2035,"mu5M",37.6617986222038,"KC model"
"IRN",2036,"mu5M",36.2882571766853,"KC model"
"IRN",2037,"mu5M",34.9984553566086,"KC model"
"IRN",2038,"mu5M",33.7814540045632,"KC model"
"IRN",2039,"mu5M",32.6258293698822,"KC model"
"IRN",2040,"mu5M",31.511034644768,"KC model"
"IRN",2041,"mu5M",30.4325428671482,"KC model"
"IRN",2042,"mu5M",29.3864343528517,"KC model"
"IRN",2043,"mu5M",28.3694085689604,"KC model"
"IRN",2044,"mu5M",27.3797429285608,"KC model"
"IRN",2045,"mu5M",26.4096552831462,"KC model"
"IRN",2046,"mu5M",26.445923755394,"KC model"
"IRN",2047,"mu5M",25.4969752194569,"KC model"
"IRN",2048,"mu5M",25.5188016388979,"KC model"
"IRN",2049,"mu5M",NA,"KC model"
"IRQ",1995,"mu5M",NA,"KC model"
"IRQ",1996,"mu5M",392.515712756444,"KC model"
"IRQ",1997,"mu5M",377.114698511662,"KC model"
"IRQ",1998,"mu5M",378.265420327394,"KC model"
"IRQ",1999,"mu5M",363.557446216105,"KC model"
"IRQ",2000,"mu5M",349.445772458046,"KC model"
"IRQ",2001,"mu5M",335.918074666147,"KC model"
"IRQ",2002,"mu5M",322.995307503164,"KC model"
"IRQ",2003,"mu5M",310.682830307114,"KC model"
"IRQ",2004,"mu5M",298.952408561829,"KC model"
"IRQ",2005,"mu5M",287.843832201377,"KC model"
"IRQ",2006,"mu5M",277.372657351602,"KC model"
"IRQ",2007,"mu5M",267.518405082034,"KC model"
"IRQ",2008,"mu5M",258.227644299473,"KC model"
"IRQ",2009,"mu5M",249.428295729351,"KC model"
"IRQ",2010,"mu5M",241.049470661778,"KC model"
"IRQ",2011,"mu5M",233.03234145694,"KC model"
"IRQ",2012,"mu5M",225.340333686961,"KC model"
"IRQ",2013,"mu5M",217.954450443592,"KC model"
"IRQ",2014,"mu5M",210.822879303115,"KC model"
"IRQ",2015,"mu5M",203.961906628391,"KC model"
"IRQ",2016,"mu5M",197.383700158581,"KC model"
"IRQ",2017,"mu5M",191.100272708804,"KC model"
"IRQ",2018,"mu5M",185.116755734453,"KC model"
"IRQ",2019,"mu5M",179.423134919914,"KC model"
"IRQ",2020,"mu5M",174.008571452391,"KC model"
"IRQ",2021,"mu5M",168.858614257074,"KC model"
"IRQ",2022,"mu5M",163.953699657175,"KC model"
"IRQ",2023,"mu5M",159.265314873396,"KC model"
"IRQ",2024,"mu5M",154.740974277787,"KC model"
"IRQ",2025,"mu5M",150.344549239691,"KC model"
"IRQ",2026,"mu5M",146.06497296526,"KC model"
"IRQ",2027,"mu5M",141.900775126062,"KC model"
"IRQ",2028,"mu5M",137.848649621925,"KC model"
"IRQ",2029,"mu5M",133.89566724608,"KC model"
"IRQ",2030,"mu5M",130.02993088659,"KC model"
"IRQ",2031,"mu5M",126.237180050192,"KC model"
"IRQ",2032,"mu5M",122.496950546535,"KC model"
"IRQ",2033,"mu5M",118.788746419792,"KC model"
"IRQ",2034,"mu5M",115.089049788603,"KC model"
"IRQ",2035,"mu5M",111.347772543589,"KC model"
"IRQ",2036,"mu5M",107.578032606648,"KC model"
"IRQ",2037,"mu5M",103.795500081677,"KC model"
"IRQ",2038,"mu5M",100.016811858074,"KC model"
"IRQ",2039,"mu5M",96.2787157068288,"KC model"
"IRQ",2040,"mu5M",92.6405325638637,"KC model"
"IRQ",2041,"mu5M",89.1315420492266,"KC model"
"IRQ",2042,"mu5M",85.7782945322657,"KC model"
"IRQ",2043,"mu5M",82.6035435140511,"KC model"
"IRQ",2044,"mu5M",79.6182585272539,"KC model"
"IRQ",2045,"mu5M",76.8777144130131,"KC model"
"IRQ",2046,"mu5M",76.9153264048239,"KC model"
"IRQ",2047,"mu5M",74.4009434430478,"KC model"
"IRQ",2048,"mu5M",74.3729875330122,"KC model"
"IRQ",2049,"mu5M",NA,"KC model"
"IRL",1995,"mu5M",NA,"KC model"
"IRL",1996,"mu5M",50.7747699267292,"KC model"
"IRL",1997,"mu5M",47.7069692541327,"KC model"
"IRL",1998,"mu5M",47.7006897925475,"KC model"
"IRL",1999,"mu5M",44.7354642306153,"KC model"
"IRL",2000,"mu5M",41.889423874527,"KC model"
"IRL",2001,"mu5M",39.1831036631408,"KC model"
"IRL",2002,"mu5M",36.6328636713628,"KC model"
"IRL",2003,"mu5M",34.2544987926928,"KC model"
"IRL",2004,"mu5M",32.0571535803353,"KC model"
"IRL",2005,"mu5M",30.0332317032734,"KC model"
"IRL",2006,"mu5M",28.1710098002657,"KC model"
"IRL",2007,"mu5M",26.4584056329986,"KC model"
"IRL",2008,"mu5M",24.888490958967,"KC model"
"IRL",2009,"mu5M",23.459640357907,"KC model"
"IRL",2010,"mu5M",22.1591897788843,"KC model"
"IRL",2011,"mu5M",20.9721990529012,"KC model"
"IRL",2012,"mu5M",19.8861064164288,"KC model"
"IRL",2013,"mu5M",18.8877476425319,"KC model"
"IRL",2014,"mu5M",17.9652137200787,"KC model"
"IRL",2015,"mu5M",17.1049682322109,"KC model"
"IRL",2016,"mu5M",16.2990650460803,"KC model"
"IRL",2017,"mu5M",15.544204694236,"KC model"
"IRL",2018,"mu5M",14.8359715400687,"KC model"
"IRL",2019,"mu5M",14.1665732357336,"KC model"
"IRL",2020,"mu5M",13.5333668529879,"KC model"
"IRL",2021,"mu5M",12.9349430320677,"KC model"
"IRL",2022,"mu5M",12.3686891904595,"KC model"
"IRL",2023,"mu5M",11.8302257688836,"KC model"
"IRL",2024,"mu5M",11.3139958273911,"KC model"
"IRL",2025,"mu5M",10.8161747518839,"KC model"
"IRL",2026,"mu5M",10.3344329518669,"KC model"
"IRL",2027,"mu5M",9.86744874595826,"KC model"
"IRL",2028,"mu5M",9.41239045347543,"KC model"
"IRL",2029,"mu5M",8.96921204367263,"KC model"
"IRL",2030,"mu5M",8.53903483355765,"KC model"
"IRL",2031,"mu5M",8.1223682252188,"KC model"
"IRL",2032,"mu5M",7.7196061796368,"KC model"
"IRL",2033,"mu5M",7.33221451914167,"KC model"
"IRL",2034,"mu5M",6.96356192972148,"KC model"
"IRL",2035,"mu5M",6.61787263583092,"KC model"
"IRL",2036,"mu5M",6.29561087243289,"KC model"
"IRL",2037,"mu5M",5.99609296811036,"KC model"
"IRL",2038,"mu5M",5.71722179047197,"KC model"
"IRL",2039,"mu5M",5.45668923959268,"KC model"
"IRL",2040,"mu5M",5.21433455672704,"KC model"
"IRL",2041,"mu5M",4.98881228385107,"KC model"
"IRL",2042,"mu5M",4.77953919826295,"KC model"
"IRL",2043,"mu5M",4.58675585101204,"KC model"
"IRL",2044,"mu5M",4.41102787077534,"KC model"
"IRL",2045,"mu5M",4.25063938676817,"KC model"
"IRL",2046,"mu5M",4.27101356645644,"KC model"
"IRL",2047,"mu5M",4.12507571813144,"KC model"
"IRL",2048,"mu5M",4.14022965413647,"KC model"
"IRL",2049,"mu5M",NA,"KC model"
"ISR",1995,"mu5M",NA,"KC model"
"ISR",1996,"mu5M",71.4908940631233,"KC model"
"ISR",1997,"mu5M",68.5620976842413,"KC model"
"ISR",1998,"mu5M",68.5864009674248,"KC model"
"ISR",1999,"mu5M",65.7362484710414,"KC model"
"ISR",2000,"mu5M",62.9490620250683,"KC model"
"ISR",2001,"mu5M",60.2160115097095,"KC model"
"ISR",2002,"mu5M",57.5264809509565,"KC model"
"ISR",2003,"mu5M",54.8839276204974,"KC model"
"ISR",2004,"mu5M",52.3055043655351,"KC model"
"ISR",2005,"mu5M",49.7849027807163,"KC model"
"ISR",2006,"mu5M",47.3160297155229,"KC model"
"ISR",2007,"mu5M",44.8958019086686,"KC model"
"ISR",2008,"mu5M",42.5356873884942,"KC model"
"ISR",2009,"mu5M",40.2652946693943,"KC model"
"ISR",2010,"mu5M",38.0905313909615,"KC model"
"ISR",2011,"mu5M",36.0161545375388,"KC model"
"ISR",2012,"mu5M",34.0474470302367,"KC model"
"ISR",2013,"mu5M",32.1872635784421,"KC model"
"ISR",2014,"mu5M",30.4367613635009,"KC model"
"ISR",2015,"mu5M",28.7951625804513,"KC model"
"ISR",2016,"mu5M",27.2619972964372,"KC model"
"ISR",2017,"mu5M",25.8370576321099,"KC model"
"ISR",2018,"mu5M",24.5196759455971,"KC model"
"ISR",2019,"mu5M",23.2930441831258,"KC model"
"ISR",2020,"mu5M",22.1508605741976,"KC model"
"ISR",2021,"mu5M",21.0900147516705,"KC model"
"ISR",2022,"mu5M",20.1077070589934,"KC model"
"ISR",2023,"mu5M",19.198547264388,"KC model"
"ISR",2024,"mu5M",18.3547472764799,"KC model"
"ISR",2025,"mu5M",17.569356126666,"KC model"
"ISR",2026,"mu5M",16.8352910937234,"KC model"
"ISR",2027,"mu5M",16.1452753139492,"KC model"
"ISR",2028,"mu5M",15.4918672756628,"KC model"
"ISR",2029,"mu5M",14.8693508486722,"KC model"
"ISR",2030,"mu5M",14.2739916355301,"KC model"
"ISR",2031,"mu5M",13.7033319804906,"KC model"
"ISR",2032,"mu5M",13.1562141470614,"KC model"
"ISR",2033,"mu5M",12.6322027554963,"KC model"
"ISR",2034,"mu5M",12.1307345476821,"KC model"
"ISR",2035,"mu5M",11.6507091003848,"KC model"
"ISR",2036,"mu5M",11.1903921291135,"KC model"
"ISR",2037,"mu5M",10.7476052989323,"KC model"
"ISR",2038,"mu5M",10.3205063604511,"KC model"
"ISR",2039,"mu5M",9.90793182189287,"KC model"
"ISR",2040,"mu5M",9.5109275717666,"KC model"
"ISR",2041,"mu5M",9.13042387039515,"KC model"
"ISR",2042,"mu5M",8.76769059620492,"KC model"
"ISR",2043,"mu5M",8.42392820776703,"KC model"
"ISR",2044,"mu5M",8.09986016127253,"KC model"
"ISR",2045,"mu5M",7.794499742306,"KC model"
"ISR",2046,"mu5M",7.830989968644,"KC model"
"ISR",2047,"mu5M",7.54256931500087,"KC model"
"ISR",2048,"mu5M",7.56928457430438,"KC model"
"ISR",2049,"mu5M",NA,"KC model"
"ITA",1995,"mu5M",NA,"KC model"
"ITA",1996,"mu5M",48.6988922391725,"KC model"
"ITA",1997,"mu5M",45.3354645356089,"KC model"
"ITA",1998,"mu5M",45.2840769565629,"KC model"
"ITA",1999,"mu5M",42.0691709243381,"KC model"
"ITA",2000,"mu5M",39.0025226860821,"KC model"
"ITA",2001,"mu5M",36.0900330190976,"KC model"
"ITA",2002,"mu5M",33.3385067896726,"KC model"
"ITA",2003,"mu5M",30.7729305811075,"KC model"
"ITA",2004,"mu5M",28.4235015089561,"KC model"
"ITA",2005,"mu5M",26.2810300010986,"KC model"
"ITA",2006,"mu5M",24.3286254191981,"KC model"
"ITA",2007,"mu5M",22.5456375770936,"KC model"
"ITA",2008,"mu5M",20.915750230509,"KC model"
"ITA",2009,"mu5M",19.4373868500747,"KC model"
"ITA",2010,"mu5M",18.090156487345,"KC model"
"ITA",2011,"mu5M",16.8595762465837,"KC model"
"ITA",2012,"mu5M",15.7372670830613,"KC model"
"ITA",2013,"mu5M",14.7169352437077,"KC model"
"ITA",2014,"mu5M",13.7823494157675,"KC model"
"ITA",2015,"mu5M",12.9287069492925,"KC model"
"ITA",2016,"mu5M",12.1518381369905,"KC model"
"ITA",2017,"mu5M",11.4482853741717,"KC model"
"ITA",2018,"mu5M",10.8136829350047,"KC model"
"ITA",2019,"mu5M",10.2380382872019,"KC model"
"ITA",2020,"mu5M",9.7168446049017,"KC model"
"ITA",2021,"mu5M",9.24745815097141,"KC model"
"ITA",2022,"mu5M",8.82705925629457,"KC model"
"ITA",2023,"mu5M",8.45097243585967,"KC model"
"ITA",2024,"mu5M",8.11247202841408,"KC model"
"ITA",2025,"mu5M",7.80537554121546,"KC model"
"ITA",2026,"mu5M",7.5240710654128,"KC model"
"ITA",2027,"mu5M",7.26331651169231,"KC model"
"ITA",2028,"mu5M",7.01829878853746,"KC model"
"ITA",2029,"mu5M",6.78452539461246,"KC model"
"ITA",2030,"mu5M",6.55893360732111,"KC model"
"ITA",2031,"mu5M",6.34019861357658,"KC model"
"ITA",2032,"mu5M",6.12727980350517,"KC model"
"ITA",2033,"mu5M",5.91934440994229,"KC model"
"ITA",2034,"mu5M",5.71647060852029,"KC model"
"ITA",2035,"mu5M",5.51950572847774,"KC model"
"ITA",2036,"mu5M",5.32893445658438,"KC model"
"ITA",2037,"mu5M",5.14526796066433,"KC model"
"ITA",2038,"mu5M",4.96897902127883,"KC model"
"ITA",2039,"mu5M",4.80060673519313,"KC model"
"ITA",2040,"mu5M",4.64070196300794,"KC model"
"ITA",2041,"mu5M",4.48919004191351,"KC model"
"ITA",2042,"mu5M",4.34602321650831,"KC model"
"ITA",2043,"mu5M",4.21110743979674,"KC model"
"ITA",2044,"mu5M",4.08419875010141,"KC model"
"ITA",2045,"mu5M",3.96447589766694,"KC model"
"ITA",2046,"mu5M",3.98071309836816,"KC model"
"ITA",2047,"mu5M",3.86753288763401,"KC model"
"ITA",2048,"mu5M",3.87973880947097,"KC model"
"ITA",2049,"mu5M",NA,"KC model"
"JAM",1995,"mu5M",NA,"KC model"
"JAM",1996,"mu5M",171.937539818441,"KC model"
"JAM",1997,"mu5M",163.759452597764,"KC model"
"JAM",1998,"mu5M",163.60740381056,"KC model"
"JAM",1999,"mu5M",155.761812909021,"KC model"
